,Job Title,Rating,Company Name,Location,Headquarters,Founded,Sector,hourly,employer_provided,min_salary,max_salary,avg_salary,job_state,is_headquarter,age,python_yn,spark_yn,aws_yn,gcp_yn,azure_yn,java_yn,tableau_yn,powerbi_yn,excel_yn,job_spec
727,Senior Data Engineer,4.0,Novetta,"Reston, VA","Mc Lean, VA",2012,Information Technology,0,0,67,127,97.0, VA,0,8,1,1,1,1,0,1,0,0,0,data engineer
728,Senior Data Engineer,4.3,Genesys,"Durham, NC","Daly City, CA",1990,Information Technology,0,0,78,147,112.5, NC,0,30,1,1,1,1,0,1,0,0,0,data engineer
730,Data Modeler (Analytical Systems),3.6,MassMutual,"Boston, MA","Springfield, MA",1851,Insurance,0,0,66,117,91.5, MA,0,169,0,1,1,1,0,0,0,0,1,data engineer
731,Data Modeler - Data Solutions Engineer,3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",1912,Insurance,0,0,37,66,51.5, IN,0,108,1,0,0,1,0,1,0,0,1,data engineer
732,Data Scientist in Translational Medicine,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",1996,Biotech & Pharmaceuticals,0,0,86,143,114.5, MA,0,24,0,0,0,1,0,0,0,0,0,data scientist
733,Data Scientist,4.3,USEReady,"New York, NY","New York, NY",2011,Business Services,0,0,84,146,115.0, NY,1,9,1,1,1,1,1,0,1,0,0,data scientist
734,Product Manager/Data Evangelist,3.2,"Numeric, LLC","Phila, PA","Chadds Ford, PA",-1,Business Services,0,0,50,98,74.0, PA,0,-1,1,0,1,1,1,1,0,0,0,n
735,Associate Environmental Scientist - Wildlife Biologist,4.7,QK,"Clovis, CA","Visalia, CA",1972,Business Services,0,0,38,64,51.0, CA,0,48,0,0,0,1,0,0,0,0,1,n
736,Sr Data Engineer (Sr BI Developer),3.4,Tivity Health,"Chandler, AZ","Franklin, TN",1981,Health Care,0,0,90,110,100.0, AZ,0,39,0,0,0,1,0,0,0,0,0,data engineer
737,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",3.8,Novartis,"Cambridge, MA","Basel, Switzerland",1996,Biotech & Pharmaceuticals,0,0,92,150,121.0, MA,0,24,0,0,0,1,0,0,0,0,0,data scientist
738,Senior Data Analyst/Scientist,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",2006,Information Technology,0,0,90,153,121.5, CA,1,14,0,0,0,1,0,0,1,1,0,data analyst
740,"Associate, Data Science, Internal Audit",3.1,Santander,"Boston, MA","Madrid, Spain",1856,Finance,0,0,43,82,62.5, MA,0,164,1,0,0,1,0,0,0,0,1,n
741,"Scientist – Cancer Discovery, Molecular Assay",-1.0,Monte Rosa Therapeutics,"Cambridge, MA",-1,-1,-1,0,1,100,135,117.5, MA,0,-1,0,0,0,1,0,0,0,0,1,n
742,Senior LiDAR Data Scientist,3.9,Luminar Technologies,"Orlando, FL","Orlando, FL",2012,Information Technology,0,0,93,151,122.0, FL,1,8,1,0,1,1,0,0,0,0,0,data scientist
743,Data Engineer,4.4,BRMi,"Chantilly, VA","Washington, DC",2004,Information Technology,0,0,61,109,85.0, VA,0,16,1,1,1,1,1,1,0,0,0,data engineer
744,Data Engineer,3.4,IntraEdge,"Scottsdale, AZ","Chandler, AZ",2002,Information Technology,0,0,42,79,60.5, AZ,0,18,1,1,1,1,0,0,0,0,0,data engineer
745,Lead Data Scientist,3.9,Zest AI,"Burbank, CA","Burbank, CA",2009,Finance,0,0,139,221,180.0, CA,1,11,1,0,0,1,0,0,0,0,1,data scientist
746,"Technology-Minded, Data Professional Opportunities",4.7,Veterans United Home Loans,"Columbia, MO","Columbia, MO",2002,Finance,0,0,40,101,70.5, MO,1,18,0,1,0,1,0,0,1,0,1,n
747,Big Data Engineer,3.3,Peraton,"Chantilly, VA","Herndon, VA",2017,Aerospace & Defense,0,0,84,153,118.5, VA,0,3,1,1,0,1,0,1,0,0,0,data engineer
748,Salesforce Analytics Consultant,3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, FL",1995,Information Technology,0,0,52,81,66.5, IL,0,25,1,0,0,1,0,0,1,1,0,n
749,Managing Data Scientist/ML Engineer,3.4,PA Consulting,"Boston, MA","London, United Kingdom",1943,Business Services,0,0,81,134,107.5, MA,0,77,0,1,0,1,0,1,1,0,1,machine learning
750,Senior Data Engineer,4.7,Praetorian,"Austin, TX","Austin, TX",2010,Business Services,0,0,97,180,138.5, TX,1,10,1,1,0,1,0,0,0,0,0,data engineer
751,Staff Scientist- Upstream PD,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",1961,Biotech & Pharmaceuticals,0,0,49,113,81.0, MD,1,59,0,0,0,1,0,0,0,0,0,n
752,Data Engineering Analyst,3.8,COUNTRY Financial,"Bloomington, IL","Bloomington, IL",1925,Insurance,0,0,44,73,58.5, IL,1,95,1,1,0,1,0,0,0,0,1,data engineer
753,Sr. Data Engineer,3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",2005,Transportation & Logistics,0,0,75,140,107.5, IL,1,15,0,0,0,1,0,0,0,0,0,data engineer
754,"Scientist, Pharmacometrics",3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",2008,Biotech & Pharmaceuticals,0,0,84,157,120.5, MA,1,12,0,0,0,1,0,0,0,0,0,n
755,Manager of Data Science,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",2007,Information Technology,0,0,40,87,63.5, CA,1,13,1,1,0,1,0,0,0,0,0,n
756,Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",1875,Manufacturing,0,0,68,139,103.5, KY,0,145,0,0,0,1,0,0,0,0,0,n
757,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,4.1,Mentor Graphics,"Fremont, CA","Wilsonville, OR",1981,Information Technology,0,0,72,142,107.0, CA,0,39,1,0,0,1,0,0,0,0,1,data scientist
758,Data Engineer,3.7,Maxar Technologies,"Springfield, VA","Westminster, CO",-1,Aerospace & Defense,0,0,74,137,105.5, VA,0,-1,1,1,0,1,0,1,0,0,0,data engineer
759,Data Engineer,2.8,ICW Group,"San Diego, CA","San Diego, CA",1972,Insurance,0,0,57,109,83.0, CA,1,48,0,0,0,1,0,0,1,1,0,data engineer
761,Lead Big Data Engineer,4.0,Glassdoor,"San Francisco, CA","Mill Valley, CA",2007,Information Technology,0,0,121,203,162.0, CA,0,13,1,1,1,1,0,1,0,0,1,data engineer
763,Product Engineer – Spatial Data Science and Statistical Analysis,3.5,Esri,"Redlands, CA","Redlands, CA",1969,Information Technology,0,0,52,85,68.5, CA,1,51,1,1,0,1,0,0,0,0,1,n
766,Sr Software Engineer (Data Scientist),3.4,Assurant,"Westlake, OH","New York, NY",1978,Insurance,0,0,81,140,110.5, OH,0,42,0,0,0,1,0,0,0,0,1,data scientist
767,Sr. Data Engineer (ETL Developer),3.7,F&G,"Des Moines, IA","Des Moines, IA",-1,Insurance,0,0,83,148,115.5, IA,1,-1,1,0,0,1,0,0,1,0,1,data engineer
768,Associate Research Scientist I (Protein Expression and Production),3.0,Exelixis,"Alameda, CA","Alameda, CA",1994,Biotech & Pharmaceuticals,0,0,59,116,87.5, CA,1,26,0,0,0,1,0,0,0,0,1,n
769,Senior Data Scientist Artificial Intelligence,3.8,PNNL,"Richland, WA","Richland, WA",1965,"Oil, Gas, Energy & Utilities",0,0,60,101,80.5, WA,1,55,0,0,0,1,0,0,0,0,0,data scientist
773,Analytics - Business Assurance Data Analyst,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",1992,Finance,0,0,31,55,43.0, IA,1,28,0,0,0,1,0,0,1,0,1,data analyst
776,"Associate Director/Director, Safety Scientist",4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, MA",2003,Biotech & Pharmaceuticals,0,0,102,178,140.0, MA,1,17,0,0,0,1,0,0,0,0,1,n
777,"Director, Precision Medicine Clinical Biomarker Scientist",4.0,Pfizer,"Cambridge, MA","New York, NY",1849,Biotech & Pharmaceuticals,0,0,136,208,172.0, MA,0,171,0,0,1,1,0,0,0,0,0,n
778,"Senior Scientist, Cell Pharmacology/Assay Development",-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",-1,-1,0,1,110,130,120.0, MA,0,-1,0,0,0,1,0,0,0,0,0,n
779,Data Analyst Senior,3.0,AmeriHealth Caritas,"Philadelphia, PA","Philadelphia, PA",1983,Insurance,0,0,48,85,66.5, PA,1,37,0,0,0,1,0,1,1,0,1,data analyst
780,Senior Formulations Scientist II,3.0,Exelixis,"Alameda, CA","Alameda, CA",1994,Biotech & Pharmaceuticals,0,0,71,129,100.0, CA,1,26,0,0,0,1,0,0,0,0,1,n
781,Lead Data Engineer (Python),4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, CA",2006,Business Services,0,0,66,123,94.5, CA,0,14,1,0,1,1,0,0,0,0,0,data engineer
782,Data Science Manager,4.2,Grand Rounds,"San Francisco, CA","San Francisco, CA",2011,Health Care,0,0,171,272,221.5, CA,1,9,1,0,0,1,1,0,0,0,1,n
783,Senior Data Scientist 4 Artificial Intelligence,3.8,PNNL,"Seattle, WA","Richland, WA",1965,"Oil, Gas, Energy & Utilities",0,0,92,146,119.0, WA,0,55,0,0,0,1,0,0,0,0,0,data scientist
784,Data Engineer,3.5,"SPINS, LLC","Chicago, IL","Chicago, IL",1995,Business Services,0,0,65,126,95.5, IL,1,25,1,0,0,1,0,0,0,0,0,data engineer
785,"Director II, Data Science - GRS Predictive Analytics",3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",1912,Insurance,0,0,150,239,194.5, IL,0,108,1,0,0,1,0,0,0,0,0,n
786,Medical Lab Scientist - MLT,3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, CO",1996,Health Care,1,0,21,29,25.0, NE,0,24,0,0,0,1,0,0,0,0,0,machine learning
787,"Senior Operations Data Analyst, Call Center Operations",2.7,FLEETCOR,"Nashville, TN","Peachtree Corners, GA",2000,Finance,1,0,10,17,13.5, TN,0,20,0,0,0,1,0,0,1,0,1,data analyst
788,Senior Quantitative Analyst,3.3,DTCC,"Jersey City, NJ","New York, NY",1973,Finance,0,0,118,228,173.0, NJ,0,47,1,0,0,1,0,0,0,0,1,n
789,Geospatial Software Developer and Data Scientist,3.7,Applied Research Laboratories,"Austin, TX","Austin, TX",-1,Education,0,0,82,129,105.5, TX,1,-1,1,0,1,1,0,0,0,0,0,data scientist
790,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1947,Business Services,0,0,52,91,71.5, TX,1,73,1,0,1,1,1,1,0,0,1,n
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,47,101,74.0, NC,1,145,0,0,0,1,0,0,0,0,1,n
794,Systems Engineer II - Data Analyst,3.7,Raytheon,"Huntsville, AL","Waltham, MA",1922,Aerospace & Defense,0,0,49,76,62.5, AL,0,98,0,0,0,1,0,0,0,0,1,data analyst
795,Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,RTI International,"Durham, NC","Research Triangle Park, NC",1958,Business Services,0,0,43,88,65.5, NC,0,62,0,0,0,1,0,0,0,0,0,n
797,Data Scientist,3.8,DICK'S Sporting Goods - Corporate,"Coraopolis, PA","Coraopolis, PA",1948,Retail,0,0,61,109,85.0, PA,1,72,1,0,0,1,0,0,0,0,0,data scientist
799,Principal Data Scientist,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,113,182,147.5, MD,0,107,1,0,0,1,0,0,0,0,1,data scientist
802,Director Data Science,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1989,Business Services,0,0,124,199,161.5, NJ,1,31,1,0,1,1,0,0,1,1,1,n
803,Data Engineer,3.7,Carilion Clinic,"Roanoke, VA","Roanoke, VA",1899,Health Care,0,0,58,104,81.0, VA,1,121,0,0,0,1,0,0,0,0,1,data engineer
804,Sr Data Analyst - IT,2.1,United BioSource,"Blue Bell, PA","Blue Bell, PA",2003,Biotech & Pharmaceuticals,0,0,52,93,72.5, PA,1,17,0,0,0,1,0,0,1,0,1,data analyst
806,Senior Data Engineer,3.9,Figure Eight,"San Francisco, CA","San Francisco, CA",2008,Information Technology,0,0,97,181,139.0, CA,1,12,1,0,1,1,0,1,0,0,1,data engineer
807,Senior Data Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",2007,Information Technology,0,0,100,173,136.5, CA,1,13,0,0,0,1,0,1,0,0,0,data engineer
808,Sr. Data Analyst,3.2,DoubleVerify,"New York, NY","New York, NY",2008,Information Technology,0,0,58,108,83.0, NY,1,12,1,1,0,1,0,0,0,0,1,data analyst
809,Research Scientist or Senior Research Scientist - Computer Vision,4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",1991,Business Services,0,0,81,161,121.0, MA,1,29,0,0,1,1,0,0,0,0,1,n
810,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,3.8,Fareportal,"New York, NY","New York, NY",2002,Travel & Tourism,0,0,53,96,74.5, NY,1,18,1,1,0,1,0,0,0,0,0,machine learning
811,Data Analyst Chemist - Quality System Contractor,2.2,"Rodan and Fields, LLC","San Francisco, CA","San Francisco, CA",2002,Retail,0,0,61,110,85.5, CA,1,18,0,0,0,1,0,0,0,0,1,data analyst
812,Senior Scientist - Biostatistician,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",1875,Manufacturing,0,0,65,96,80.5, NC,1,145,0,0,0,1,0,0,0,0,1,n
815,Research Scientist / Principal Research Scientist - Multiphysical Systems,4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",1991,Business Services,0,0,115,220,167.5, MA,1,29,0,0,0,1,0,0,0,0,0,n
816,"Research Scientist, Machine Learning Department",2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",1984,Education,0,0,71,144,107.5, PA,1,36,1,0,0,1,0,0,0,0,0,machine learning
817,Foundational Community Supports Data Analyst,3.4,DESC,"Seattle, WA","Seattle, WA",1979,Non-Profit,0,0,32,57,44.5, WA,1,41,0,0,1,1,0,0,0,0,1,data analyst
818,"Senior Health Data Analyst, Star Ratings",3.3,Johns Hopkins Health Care,"Glen Burnie, MD","Baltimore, MD",1889,Health Care,0,0,79,136,107.5, MD,0,131,0,0,0,1,0,0,0,0,0,data analyst
819,"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",-1.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",-1,-1,0,1,120,145,132.5, MA,0,-1,0,0,0,1,0,0,0,0,0,n
820,Sr. Data Analyst,3.7,Community Behavioral Health,"Philadelphia, PA","Phila, PA",1994,Health Care,0,0,50,89,69.5, PA,0,26,0,0,0,1,0,0,1,1,1,data analyst
821,"Senior Engineer, Data Management Engineering",3.5,Western Digital,"Milpitas, CA","San Jose, CA",1970,Information Technology,0,0,68,129,98.5, CA,0,50,1,1,1,1,0,0,0,0,0,n
822,Quality Control Scientist III- Analytical Development,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",1961,Biotech & Pharmaceuticals,0,0,48,113,80.5, MD,1,59,0,0,0,1,0,0,0,0,1,n
823,"Clinical Scientist, Clinical Development",3.8,FORMA THERAPEUTICS,"Watertown, MA","Watertown, MA",2008,Biotech & Pharmaceuticals,1,0,27,47,37.0, MA,1,12,0,0,0,1,0,0,0,0,1,n
824,Software Engineer Staff Scientist: Human Language Technologies,3.7,Raytheon,"Cambridge, MD","Waltham, MA",1922,Aerospace & Defense,0,0,74,124,99.0, MD,0,98,1,0,0,1,0,0,0,0,0,n
825,"Manager, Safety Scientist, Medical Safety & Risk Management",3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",2008,Biotech & Pharmaceuticals,0,0,68,125,96.5, MA,1,12,0,0,0,1,0,0,0,0,1,n
826,"Assistant Director/Director, Office of Data Science",3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",1912,Insurance,0,0,39,67,53.0, MA,1,108,0,0,0,1,0,0,0,0,0,n
827,Sr. Data Engineer | Big Data SaaS Pipeline,2.7,Bridg,"Los Angeles, CA","Los Angeles, CA",2011,Information Technology,0,0,71,135,103.0, CA,1,9,0,1,1,1,0,1,0,0,0,data engineer
828,Senior Risk Data Scientist,3.8,Bill.com,"Palo Alto, CA","Palo Alto, CA",2006,Finance,0,0,107,172,139.5, CA,1,14,0,0,0,1,0,0,0,0,0,data scientist
829,Data Scientist in Artificial Intelligence Early Career,3.8,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1965,"Oil, Gas, Energy & Utilities",0,0,49,85,67.0, WA,1,55,0,0,0,1,0,0,0,0,0,data scientist
830,Consultant - Analytics Consulting,3.0,Infosys,"Hartford, CT","Bengaluru, India",1981,Information Technology,0,0,54,71,62.5, CT,0,39,0,0,0,1,0,1,0,0,1,n
831,Scientist - CVRM Metabolism - in vivo pharmacology,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,61,123,92.0, MD,0,107,0,0,0,1,0,0,0,0,0,n
832,Data Analyst,3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1980,Health Care,0,0,47,85,66.0, NY,1,40,0,0,0,1,0,0,0,0,1,data analyst
836,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",2013,Health Care,0,0,65,124,94.5, CA,1,7,1,1,1,1,1,1,0,0,1,data engineer
837,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1989,Business Services,0,0,87,141,114.0, NJ,1,31,1,0,1,1,0,0,1,1,1,data scientist
838,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",2012,Education,0,0,56,95,75.5, NY,1,8,1,0,1,1,0,1,1,0,0,data scientist
839,Data Scientist,3.5,Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",-1,Education,0,0,71,121,96.0, MO,0,-1,0,0,0,1,0,0,0,0,1,data scientist
840,Machine Learning Engineer,4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",1954,Aerospace & Defense,0,0,62,112,87.0, VA,0,66,1,0,0,1,0,0,0,0,0,machine learning
841,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, VA",2006,Information Technology,0,0,64,108,86.0, MD,0,14,1,0,0,1,0,0,0,0,1,data scientist
845,Senior Data Scientist,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",2012,Information Technology,0,0,89,144,116.5, CA,1,8,1,0,0,1,0,0,0,0,0,data scientist
848,Senior Scientist (Neuroscience),3.5,Sunovion,"Marlborough, MA","Marlborough, MA",2010,Biotech & Pharmaceuticals,0,0,109,200,154.5, MA,1,10,1,0,0,1,0,0,0,0,1,n
851,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1986,"Arts, Entertainment & Recreation",0,0,35,62,48.5, CA,1,34,0,0,0,1,0,0,1,0,1,data analyst
852,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",1973,Finance,0,0,61,113,87.0, KS,0,47,1,0,0,1,0,1,0,0,1,machine learning
853,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",2002,Information Technology,0,0,55,105,80.0, TX,0,18,1,1,0,1,1,1,0,0,1,data engineer
854,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1977,Health Care,1,0,18,25,21.5, TX,0,43,0,0,1,1,0,0,0,0,0,n
855,Principal Data Scientist,3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",1939,Aerospace & Defense,0,0,135,211,173.0, CA,0,81,1,0,0,1,0,1,0,0,0,data scientist
856,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",-1,Manufacturing,0,0,39,66,52.5, IL,0,-1,0,0,0,1,0,0,0,0,0,n
857,Data Engineer,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",1997,Biotech & Pharmaceuticals,0,0,57,80,68.5, AZ,0,23,1,1,0,1,0,1,0,0,0,data engineer
858,"Associate Principal Scientist, Pharmacogenomics",3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,63,127,95.0, MD,0,107,0,0,0,1,0,0,0,0,0,n
859,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",1958,Government,0,0,50,89,69.5, MA,1,62,1,0,0,1,0,1,1,0,1,data scientist
860,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",1885,Mining & Metals,0,0,82,132,107.0, OH,1,135,1,0,1,1,0,0,1,0,0,data scientist
861,Data Scientist SR,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",2010,Information Technology,0,0,85,139,112.0, VA,0,10,1,1,0,1,0,1,0,0,0,data scientist
863,Data Scientist,3.4,CompQsoft,"Washington, DC","Houston, TX",1997,Business Services,0,0,72,121,96.5, DC,0,23,1,0,0,1,0,0,0,0,0,data scientist
864,"Scientist, Bacteriology",2.1,Cerus Corporation,"Concord, CA","Concord, CA",-1,Biotech & Pharmaceuticals,0,0,74,149,111.5, CA,1,-1,0,0,0,1,0,0,0,0,1,n
866,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",1781,Biotech & Pharmaceuticals,0,0,113,196,154.5, MA,0,239,0,1,1,1,0,0,0,0,1,data engineer
867,Data Scientist,3.4,"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",2011,Health Care,0,0,69,121,95.0, NY,0,9,1,1,1,1,0,0,1,0,0,data scientist
868,Data Scientist,4.0,Strategic Financial Solutions,"New York, NY","New York, NY",2007,Consumer Services,0,0,71,124,97.5, NY,1,13,1,0,0,1,0,0,0,0,1,data scientist
869,Senior Data Scientist,4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",2008,Business Services,0,0,97,160,128.5, IL,1,12,1,0,1,1,1,1,1,0,1,data scientist
870,Senior Research Scientist-Machine Learning,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",1984,Education,0,0,81,167,124.0, PA,1,36,0,0,0,1,0,0,0,0,0,machine learning
871,Principal Data Scientist,3.2,The Climate Corporation,"San Francisco, CA","San Francisco, CA",2006,Information Technology,0,0,150,238,194.0, CA,1,14,0,0,1,1,0,0,0,0,1,data scientist
875,Clinical Laboratory Scientist,3.7,Vail Health,"Vail, CO","Vail, CO",1966,Health Care,1,0,24,39,31.5, CO,1,54,0,0,0,1,0,0,0,0,0,n
877,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",-1,Non-Profit,0,0,35,65,50.0, UT,1,-1,0,0,1,1,0,0,0,0,1,data analyst
878,Data Scientist,3.5,Crossix Solutions,"New York, NY","New York, NY",2005,Business Services,0,0,77,132,104.5, NY,1,15,1,1,1,1,0,0,0,0,1,data scientist
879,Data Scientist,4.3,Solugenix Corporation,"Phoenix, AZ","Brea, CA",1969,Information Technology,0,0,51,88,69.5, AZ,0,51,1,0,0,1,0,0,0,0,1,data scientist
880,Data Scientist,2.6,West Coast University,"Irvine, CA","Irvine, CA",1997,Education,0,0,101,141,121.0, CA,1,23,1,0,0,1,0,0,1,1,0,data scientist
881,Data Engineer - Consultant (Charlotte Based),4.2,Clarity Insights,"Charlotte, NC","Chicago, IL",2008,Information Technology,0,0,59,112,85.5, NC,0,12,1,0,0,1,0,1,0,0,1,data engineer
883,Data Engineer,3.1,NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",1997,Media,0,0,79,147,113.0, CA,0,23,1,1,1,1,0,0,0,0,1,data engineer
884,Data Scientist (Warehouse Automation),3.8,SoftBank Robotics,"San Francisco, CA","Paris, France",2005,Manufacturing,0,0,79,127,103.0, CA,0,15,1,0,1,1,0,0,1,0,0,data scientist
886,"Scientist, Immuno-Oncology",3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",1830,Biotech & Pharmaceuticals,0,0,62,119,90.5, MA,0,190,0,0,1,1,0,0,0,0,0,n
887,Senior Data Scientist,4.3,Factual,"Los Angeles, CA","Los Angeles, CA",2008,Information Technology,0,0,119,187,153.0, CA,1,12,1,1,0,1,0,1,0,0,1,data scientist
892,Jr. Data Scientist,3.2,MITRE,"McLean, VA","Bedford, MA",1958,Government,0,0,81,132,106.5, VA,0,62,1,1,0,1,0,0,1,0,1,data scientist
893,Senior Data Scientist,5.0,SkySync,"Ann Arbor, MI","Ann Arbor, MI",2011,Information Technology,0,1,120,140,130.0, MI,1,9,0,0,0,1,0,0,0,0,1,data scientist
895,Products Data Analyst II,3.3,TriNet,"Dublin, CA","Dublin, CA",1988,Business Services,0,0,90,157,123.5, CA,1,32,0,0,0,1,0,0,1,0,1,data analyst
896,Data Architect / Data Modeler,4.3,Medidata Solutions,"New York, NY","New York, NY",1999,Information Technology,0,0,63,110,86.5, NY,1,21,0,0,1,1,0,0,0,0,1,data engineer
897,Analytics Manager - Data Mart,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",1996,Health Care,0,0,42,86,64.0, CA,1,24,0,0,0,1,0,0,1,0,0,n
898,Lead Data Analyst,3.9,Signpost,"New York, NY","New York, NY",2010,Information Technology,0,0,32,62,47.0, NY,1,10,0,1,0,1,0,0,0,0,0,data analyst
899,Data Science Engineer - Mobile,4.0,Adobe,"San Jose, CA","San Jose, CA",1982,Information Technology,0,0,116,208,162.0, CA,1,38,1,0,0,1,0,1,1,1,1,n
900,Senior Data Scientist Oncology,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,107,173,140.0, MD,0,107,1,0,0,1,0,0,0,0,1,data scientist
901,Data Scientist,3.4,"DatamanUSA, LLC","Olympia, WA","Centennial, CO",-1,Information Technology,0,0,65,113,89.0, WA,0,-1,0,0,0,1,0,0,0,0,0,data scientist
902,Sr. Data Engineer - Contract-to-Hire (Java),3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",1958,Retail,0,0,69,127,98.0, TN,1,62,1,0,0,1,0,1,0,0,0,data engineer
904,Senior Data Scientist - R&D Oncology,3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",1913,Biotech & Pharmaceuticals,0,0,102,172,137.0, NY,0,107,1,0,0,1,0,0,0,0,0,data scientist
907,Data Engineer,4.0,Pinnacol Assurance,"Denver, CO","Denver, CO",1915,Insurance,0,0,74,124,99.0, CO,1,105,1,0,1,1,0,0,0,0,0,data engineer
909,Food Scientist - Developer,3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",1964,Manufacturing,0,0,40,68,54.0, WI,1,56,0,0,0,1,0,0,0,0,0,n
910,Senior Data Engineer,3.2,Equian LLC,"Franklin, TN","Indianapolis, IN",2004,Health Care,0,0,76,142,109.0, TN,0,16,0,0,1,1,1,1,0,0,1,data engineer
911,Data Engineer,3.4,MetroStar Systems,"Rockville, MD","Reston, VA",1999,Information Technology,0,0,76,142,109.0, MD,0,21,0,0,1,1,0,0,0,0,0,data engineer
912,Senior Data Scientist,4.4,MathWorks,"Natick, MA","Natick, MA",1984,Information Technology,0,0,108,171,139.5, MA,1,36,1,0,0,1,0,1,1,1,0,data scientist
